151
484
618
139
331
508
131
613
413
639
295
302
146
375
605
400
33
733
246
366
641
674
731
129
323
56
489
395
166
367
444
579
552
230
688
405
436
794
293
575
683
650
91
555
154
795
60
734
282
668
332
412
93
373
326
132
419
728
229
576
711
297
789
8
580
654
511
317
102
123
546
736
200
501
360
278
459
485
430
271
465
424
50
610
4
90
137
64
593
188
608
277
232
786
256
245
520
205
524
269
141
57
92
186
261
427
780
510
448
614
39
538
54
31
407
17
434
602
98
723
207
351
321
55
48
210
6
253
425
58
635
656
421
454
65
348
443
242
529
195
372
391
689
206
264
767
32
208
97
473
760
303
651
258
101
446
526
698
463
751
272
383
239
369
126
374
680
274
729
192
628
283
535
13
743
212
198
70
528
611
551
35
503
388
409
344
488
298
59
477
707
263
655
788
553
694
681
349
545
390
341
402
604
633
109
442
770
433
761
140
73
785
562
3
290
499
588
78
316
150
280
22
458
143
741
396
127
678
659
113
314
798
624
231
578
634
706
352
257
701
500
20
243
172
495
324
518
420
281
318
684
796
80
27
312
225
86
758
119
687
468
669
461
155
437
115
757
558
377
422
363
84
597
429
61
320
216
663
658
164
754
481
370
265
753
585
583
342
359
620
543
299
702
51
755
304
769
630
460
71
779
408
410
333
202
174
512
404
260
667
136
346
570
308
381
220
201
467
637
750
108
550
727
356
