738
470
65
735
121
648
203
548
605
738
536
111
781
363
300
201
486
282
583
113
163
249
124
200
119
170
85
452
302
780
252
783
650
622
467
1
24
352
165
350
765
479
280
649
724
195
358
4
402
75
665
5
450
641
362
346
45
643
784
137
158
135
652
134
687
2
531
420
411
76
759
250
668
528
349
760
181
604
191
731
628
674
502
59
65
319
774
586
193
424
172
394
15
321
156
711
35
230
542
174
661
562
461
507
213
320
318
493
246
254
634
393
281
152
328
275
581
183
234
438
778
696
151
218
150
451
613
123
270
748
205
125
84
154
561
610
627
317
198
752
28
314
635
491
666
693
77
146
269
364
238
799
626
396
87
546
329
785
767
157
384
446
733
210
735
773
662
47
118
202
490
410
29
25
692
540
730
602
569
430
629
155
624
403
469
483
511
53
713
285
61
309
356
148
705
582
90
498
575
458
313
366
551
43
530
481
6
712
750
667
680
333
370
553
303
139
196
435
651
592
58
121
42
571
616
690
243
455
89
180
398
52
214
127
560
522
601
623
197
368
145
787
538
657
703
744
570
343
594
290
22
547
215
79
164
554
660
369
793
603
495
611
686
293
639
267
226
792
673
568
405
277
698
182
632
291
109
344
443
470
593
682
331
400
494
473
429
375
292
615
453
736
638
425
203
689
474
437
648
310
379
105
704
548
719
307
480
68
268
88
608
107
381
427
618
459
93
72
738
276
605
409
460
758
227
115
