418
594
197
8
781
373
641
76
11
236
50
723
16
721
452
659
9
228
358
577
582
108
82
610
673
394
763
34
572
647
748
413
206
329
52
382
798
492
366
590
315
205
40
545
192
26
629
74
376
104
351
118
433
549
640
231
204
618
691
210
477
625
476
260
1
355
751
124
709
682
628
179
638
777
736
761
544
92
372
548
593
696
194
168
573
120
442
731
2
517
788
24
466
94
758
684
421
755
114
773
587
139
422
53
284
679
220
776
505
743
318
262
225
45
86
795
614
47
730
554
161
133
753
214
783
264
155
703
354
256
342
643
701
43
538
513
420
408
333
738
375
555
712
301
757
666
54
77
796
648
516
303
601
265
298
595
680
445
55
370
511
586
332
359
520
405
493
646
98
72
237
321
457
459
311
663
15
116
697
28
727
771
186
308
631
330
463
799
233
339
131
218
456
267
246
48
687
363
501
621
519
368
508
90
541
252
710
762
429
239
401
620
392
655
472
325
779
100
88
686
107
302
369
255
661
387
720
374
498
446
371
134
672
435
101
750
335
596
222
338
285
29
589
353
551
718
151
244
624
105
271
677
30
196
524
251
326
73
275
135
439
293
411
398
25
704
393
724
512
106
42
507
427
469
482
340
364
13
89
78
651
178
695
410
409
70
537
571
563
787
509
604
497
123
419
145
390
22
608
377
424
113
580
685
